pais,anio,pbi,sancionado_USA,tipo_financiera,tipo_comercial,tipo_armamento,motivo_militar,poblacion,pbi_per_capita,exportaciones_pct_pbi,conflicto_armado
"Egypt, Arab Rep.",2001,3.53525197391507,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2002,2.39020402573726,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2003,3.19345473739745,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2004,4.0920716112534,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2005,4.47174447174434,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2006,6.84383819379117,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2007,7.08782742681038,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2008,7.15628356605819,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2009,4.67359979952391,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2010,5.1472348575531,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2011,1.7645719489982,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2012,2.22619979863525,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2013,2.18546605362143,1,1,0,1,1,NA,NA,NA,NA
"Egypt, Arab Rep.",2014,2.91591187985748,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2015,4.37201907790141,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2016,4.34664345555447,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2017,4.18122099994778,1,0,0,0,1,NA,NA,NA,NA
"Egypt, Arab Rep.",2018,5.3311086189448,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2019,5.55209307156956,0,0,0,0,0,NA,NA,NA,NA
"Egypt, Arab Rep.",2020,3.55016483786838,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2001,0.879613659882722,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2002,1.57291844759789,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2003,1.56539303147618,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2004,0.889404485692197,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2005,2.68083009363194,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2006,4.3369986028604,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2007,1.84760220587859,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2008,2.15440298282768,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2009,-2.10876837627522,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2010,2.15419536693635,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2011,3.77358499834686,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2012,2.88770010188691,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2013,2.18295232499635,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2014,1.7293998423459,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2015,2.40000008852115,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2016,2.53906241135864,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2017,2.24761908134138,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2018,2.4124442237792,0,0,0,0,0,NA,NA,NA,NA
El Salvador,2019,2.43747159065784,1,1,0,0,0,NA,NA,NA,NA
El Salvador,2020,-7.893101359867,1,1,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2001,63.3798754250602,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2002,19.4628340359251,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2003,13.9552503163825,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2004,37.9987268556423,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2005,16.7487006053541,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2006,7.70491760658767,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2007,15.2821139194857,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2008,17.7991091333811,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2009,1.34335628806095,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2010,-8.92417588851806,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2011,6.52392362989873,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2012,8.31287184445641,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2013,-4.13319850131583,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2014,0.415066301596866,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2015,-9.11004114881537,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2016,-8.81641723219757,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2017,-5.66750850486686,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2018,-6.23654406734575,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2019,-5.48182537893445,0,0,0,0,0,NA,NA,NA,NA
Equatorial Guinea,2020,-4.79108083383294,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2001,8.75543552816325,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2002,3.0054291917378,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2003,-2.65551592487554,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2004,1.45173556595506,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2005,2.57444955124846,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2006,-0.969217110711355,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2007,1.42682221120323,1,0,0,0,0,NA,NA,NA,NA
Eritrea,2008,-9.78303001782456,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2009,3.8765015275421,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2010,2.19419034888082,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2011,8.67980010138049,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2012,..,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2013,..,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2014,..,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2015,..,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2016,..,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2017,..,1,0,0,0,0,NA,NA,NA,NA
Eritrea,2018,..,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2019,..,0,0,0,0,0,NA,NA,NA,NA
Eritrea,2020,..,0,0,0,0,0,NA,NA,NA,NA
Estonia,2001,5.88074970282548,0,0,0,0,0,NA,NA,NA,NA
Estonia,2002,6.93300013103013,0,0,0,0,0,NA,NA,NA,NA
Estonia,2003,7.59630144033751,0,0,0,0,0,NA,NA,NA,NA
Estonia,2004,6.80069516042603,0,0,0,0,0,NA,NA,NA,NA
Estonia,2005,9.5230580329964,0,0,0,0,0,NA,NA,NA,NA
Estonia,2006,9.76257036838051,0,0,0,0,0,NA,NA,NA,NA
Estonia,2007,7.57091811341863,0,0,0,0,0,NA,NA,NA,NA
Estonia,2008,-5.12531270862181,0,0,0,0,0,NA,NA,NA,NA
Estonia,2009,-14.6302203081112,0,0,0,0,0,NA,NA,NA,NA
Estonia,2010,2.44974591575541,0,0,0,0,0,NA,NA,NA,NA
Estonia,2011,7.6069766353788,0,0,0,0,0,NA,NA,NA,NA
Estonia,2012,3.67202115931168,0,0,0,0,0,NA,NA,NA,NA
Estonia,2013,1.75649461188266,0,0,0,0,0,NA,NA,NA,NA
Estonia,2014,3.32278753598732,0,0,0,0,0,NA,NA,NA,NA
Estonia,2015,1.83815704837467,0,0,0,0,0,NA,NA,NA,NA
Estonia,2016,3.09301583441155,0,0,0,0,0,NA,NA,NA,NA
Estonia,2017,5.63467432229395,0,0,0,0,0,NA,NA,NA,NA
Estonia,2018,3.69969444001093,0,0,0,0,0,NA,NA,NA,NA
Estonia,2019,3.72665318178397,0,0,0,0,0,NA,NA,NA,NA
Estonia,2020,-2.88381004140328,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2001,1.05476490606897,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2002,4.380099087901,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2003,3.88021358597115,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2004,3.62391422596615,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2005,5.99877654987948,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2006,5.99216683783499,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2007,4.43537557686975,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2008,0.82166391380008,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2009,1.56504885243523,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2010,3.79375496828149,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2011,2.2472297610679,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2012,5.39663069666719,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2013,3.86121379766628,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2014,1.71688783296895,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2015,1.35489493183989,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2016,3.5289979506086,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2017,2.46505860491378,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2018,0.769171433736886,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2019,4.96212142479391,0,0,0,0,0,NA,NA,NA,NA
Eswatini,2020,-2.88706296038356,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2001,8.30130632052328,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2002,1.51472570631101,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2003,-2.16135972205798,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2004,13.5726031368695,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2005,11.8187659466494,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2006,10.834727065877,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2007,11.4561670000236,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2008,10.7885216853725,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2009,8.80255319782566,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2010,12.5505383459308,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2011,11.1782962271641,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2012,8.64781163337416,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2013,10.5822700482672,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2014,10.2574929610051,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2015,10.3924630202334,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2016,9.43348265784402,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2017,9.56418964295607,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2018,6.81614779681703,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2019,8.3640856990789,0,0,0,0,0,NA,NA,NA,NA
Ethiopia,2020,6.05953088643369,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2001,..,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2002,..,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2003,..,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2004,..,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2005,..,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2006,..,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2007,..,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2008,..,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2009,-4.55329824103478,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2010,-0.379817991218616,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2011,3.56636317884431,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2012,7.08148344487884,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2013,5.85614389735763,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2014,5.43214206841004,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2015,0.958001934486234,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2016,1.38644795938293,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2017,3.51201367488443,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2018,2.76370952267429,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2019,4.53851028676189,0,0,0,0,0,NA,NA,NA,NA
Faroe Islands,2020,-1.63732118017028,0,0,0,0,0,NA,NA,NA,NA
Fiji,2001,2.00000014675206,0,0,0,0,0,NA,NA,NA,NA
Fiji,2002,3.19999911373267,0,0,0,0,0,NA,NA,NA,NA
Fiji,2003,0.999999344757299,1,0,0,0,1,NA,NA,NA,NA
Fiji,2004,5.29999970460935,0,0,0,0,0,NA,NA,NA,NA
Fiji,2005,0.700000402432437,0,0,0,0,0,NA,NA,NA,NA
Fiji,2006,1.85248387199486,1,1,0,0,1,NA,NA,NA,NA
Fiji,2007,-0.850654310045826,0,0,0,0,0,NA,NA,NA,NA
Fiji,2008,1.03279422025967,0,0,0,0,0,NA,NA,NA,NA
Fiji,2009,-1.38603770763581,0,0,0,0,0,NA,NA,NA,NA
Fiji,2010,2.95467242212241,0,0,0,0,0,NA,NA,NA,NA
Fiji,2011,2.70514302901049,0,0,0,0,0,NA,NA,NA,NA
Fiji,2012,1.41131438177968,0,0,0,0,0,NA,NA,NA,NA
Fiji,2013,4.73421948956532,0,0,0,0,0,NA,NA,NA,NA
Fiji,2014,5.60351489641585,0,0,0,0,0,NA,NA,NA,NA
Fiji,2015,4.50119938335874,0,0,0,0,0,NA,NA,NA,NA
Fiji,2016,2.44565200769968,0,0,0,0,0,NA,NA,NA,NA
Fiji,2017,5.35336493706966,0,0,0,0,0,NA,NA,NA,NA
Fiji,2018,3.81235097047221,0,0,0,0,0,NA,NA,NA,NA
Fiji,2019,-0.581946371012094,0,0,0,0,0,NA,NA,NA,NA
Fiji,2020,-17.0386675274098,0,0,0,0,0,NA,NA,NA,NA
Finland,2001,2.64026215850627,0,0,0,0,0,NA,NA,NA,NA
Finland,2002,1.68732630464513,0,0,0,0,0,NA,NA,NA,NA
Finland,2003,2.01179966596534,0,0,0,0,0,NA,NA,NA,NA
Finland,2004,4.00537948777921,0,0,0,0,0,NA,NA,NA,NA
Finland,2005,2.77730927081576,0,0,0,0,0,NA,NA,NA,NA
Finland,2006,4.01957322804103,0,0,0,0,0,NA,NA,NA,NA
Finland,2007,5.31280178224827,0,0,0,0,0,NA,NA,NA,NA
Finland,2008,0.784431219273031,0,0,0,0,0,NA,NA,NA,NA
Finland,2009,-8.07603089881314,0,0,0,0,0,NA,NA,NA,NA
Finland,2010,3.16828772325258,0,0,0,0,0,NA,NA,NA,NA
Finland,2011,2.39039472621836,0,0,0,0,0,NA,NA,NA,NA
Finland,2012,-1.52284028499332,0,0,0,0,0,NA,NA,NA,NA
Finland,2013,-0.979741028068631,0,0,0,0,0,NA,NA,NA,NA
Finland,2014,-0.47806831857902,0,0,0,0,0,NA,NA,NA,NA
Finland,2015,0.46650351789539,0,0,0,0,0,NA,NA,NA,NA
Finland,2016,2.57193423155972,0,0,0,0,0,NA,NA,NA,NA
Finland,2017,3.30337016113322,0,0,0,0,0,NA,NA,NA,NA
Finland,2018,1.19297772988504,0,0,0,0,0,NA,NA,NA,NA
Finland,2019,1.34973843826123,0,0,0,0,0,NA,NA,NA,NA
Finland,2020,-2.49103620977239,0,0,0,0,0,NA,NA,NA,NA
France,2001,1.89946700332246,0,0,0,0,0,NA,NA,NA,NA
France,2002,1.06775025028361,0,0,0,0,0,NA,NA,NA,NA
France,2003,0.967827177709708,1,0,1,0,0,NA,NA,NA,NA
France,2004,2.86825057188587,0,0,0,0,0,NA,NA,NA,NA
France,2005,1.88856580217112,0,0,0,0,0,NA,NA,NA,NA
France,2006,2.7140645179325,0,0,0,0,0,NA,NA,NA,NA
France,2007,2.53048186196499,0,0,0,0,0,NA,NA,NA,NA
France,2008,0.380171425522363,0,0,0,0,0,NA,NA,NA,NA
France,2009,-2.82455150288962,0,0,0,0,0,NA,NA,NA,NA
France,2010,2.00032472699981,0,0,0,0,0,NA,NA,NA,NA
France,2011,2.43757656877079,0,0,0,0,0,NA,NA,NA,NA
France,2012,0.183835271019575,0,0,0,0,0,NA,NA,NA,NA
France,2013,0.781756445913402,0,0,0,0,0,NA,NA,NA,NA
France,2014,0.997832937998666,0,0,0,0,0,NA,NA,NA,NA
France,2015,1.06675473488909,0,0,0,0,0,NA,NA,NA,NA
France,2016,0.860031082016107,0,0,0,0,0,NA,NA,NA,NA
France,2017,2.08361485062076,0,0,0,0,0,NA,NA,NA,NA
France,2018,1.64590872932709,0,0,0,0,0,NA,NA,NA,NA
France,2019,2.02744647639635,0,0,0,0,0,NA,NA,NA,NA
France,2020,-7.44064593044142,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2001,-0.34159557808907,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2002,0.846181482808589,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2003,2.12692884872612,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2004,0.971259129987516,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2005,0.309973476180019,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2006,0.889584117597607,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2007,1.70497563803002,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2008,0.00676755066312751,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2009,-4.23139183069446,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2010,-2.4660641898174,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2011,-2.96195745427229,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2012,-0.927537712532072,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2013,0.398801414346934,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2014,0.593554452942286,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2015,1.66510563013841,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2016,2.3696444471055,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2017,4.37450238290198,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2018,1.83202822787646,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2019,2.69993449863051,0,0,0,0,0,NA,NA,NA,NA
French Polynesia,2020,-7.05099065433484,0,0,0,0,0,NA,NA,NA,NA
Gabon,2001,2.13523342197423,0,0,0,0,0,NA,NA,NA,NA
Gabon,2002,-0.249033168543434,0,0,0,0,0,NA,NA,NA,NA
Gabon,2003,2.2473300115045,0,0,0,0,0,NA,NA,NA,NA
Gabon,2004,0.689543058464849,0,0,0,0,0,NA,NA,NA,NA
Gabon,2005,2.67620333310926,0,0,0,0,0,NA,NA,NA,NA
Gabon,2006,-2.80657835569052,0,0,0,0,0,NA,NA,NA,NA
Gabon,2007,6.00810802487668,0,0,0,0,0,NA,NA,NA,NA
Gabon,2008,-3.30843064878751,0,0,0,0,0,NA,NA,NA,NA
Gabon,2009,0.130331119816617,0,0,0,0,0,NA,NA,NA,NA
Gabon,2010,7.08988731455126,0,0,0,0,0,NA,NA,NA,NA
Gabon,2011,7.09175334258654,0,0,0,0,0,NA,NA,NA,NA
Gabon,2012,5.25107691750407,0,0,0,0,0,NA,NA,NA,NA
Gabon,2013,5.63869900338696,0,0,0,0,0,NA,NA,NA,NA
Gabon,2014,4.31496444107469,0,0,0,0,0,NA,NA,NA,NA
Gabon,2015,3.8788993950789,0,0,0,0,0,NA,NA,NA,NA
Gabon,2016,2.09144220829562,0,0,0,0,0,NA,NA,NA,NA
Gabon,2017,0.472642030911146,0,0,0,0,0,NA,NA,NA,NA
Gabon,2018,0.83791658082157,0,0,0,0,0,NA,NA,NA,NA
Gabon,2019,3.92080879452831,0,0,0,0,0,NA,NA,NA,NA
Gabon,2020,-1.8377610635094,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2001,5.80000024323377,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2002,-3.25000014970206,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2003,6.86999962173842,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2004,7.05000000064635,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2005,-2.35172936176019,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2006,-0.555580977246521,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2007,3.04324950829739,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2008,6.25590553394287,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2009,6.6657243078367,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2010,5.90833580968288,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2011,-8.13044422315659,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2012,5.24156924630741,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2013,2.872768790327,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2014,-1.40738249510954,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2015,4.0580738039996,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2016,1.94335965478776,1,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2017,4.8226112492757,1,1,0,0,0,NA,NA,NA,NA
"Gambia, The",2018,7.23489033258579,0,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2019,6.22205315994859,1,0,0,0,0,NA,NA,NA,NA
"Gambia, The",2020,0.591487287873974,1,1,1,0,0,NA,NA,NA,NA
"Gambia, The",2020,0.591487287873974,1,1,0,0,0,NA,NA,NA,NA
Georgia,2001,4.80729867243699,0,0,0,0,0,NA,NA,NA,NA
Georgia,2002,5.47402488700408,0,0,0,0,0,NA,NA,NA,NA
Georgia,2003,11.0570310020104,0,0,0,0,0,NA,NA,NA,NA
Georgia,2004,5.79268292682926,0,0,0,0,0,NA,NA,NA,NA
Georgia,2005,9.59113832853026,0,0,0,0,0,NA,NA,NA,NA
Georgia,2006,9.42148081189909,0,0,0,0,0,NA,NA,NA,NA
Georgia,2007,12.5755698246405,0,0,0,0,0,NA,NA,NA,NA
Georgia,2008,2.42161440960641,0,0,0,0,0,NA,NA,NA,NA
Georgia,2009,-3.65075229596822,0,0,0,0,0,NA,NA,NA,NA
Georgia,2010,6.24640865303363,0,0,0,0,0,NA,NA,NA,NA
Georgia,2011,7.9343365253078,0,0,0,0,0,NA,NA,NA,NA
Georgia,2012,6.57883101954195,0,0,0,0,0,NA,NA,NA,NA
Georgia,2013,5.13288531209382,0,0,0,0,0,NA,NA,NA,NA
Georgia,2014,4.09049059581743,0,0,0,0,0,NA,NA,NA,NA
Georgia,2015,3.35102350265353,0,0,0,0,0,NA,NA,NA,NA
Georgia,2016,3.45021517996871,0,0,0,0,0,NA,NA,NA,NA
Georgia,2017,5.15990261658827,0,0,0,0,0,NA,NA,NA,NA
Georgia,2018,6.062036412677,0,0,0,0,0,NA,NA,NA,NA
Georgia,2019,5.38071926589951,0,0,0,0,0,NA,NA,NA,NA
Georgia,2020,-6.2904717853839,0,0,0,0,0,NA,NA,NA,NA
Germany,2001,1.63654101289237,0,0,0,0,0,NA,NA,NA,NA
Germany,2002,-0.228310249295362,0,0,0,0,0,NA,NA,NA,NA
Germany,2003,-0.529928993631358,0,0,0,0,0,NA,NA,NA,NA
Germany,2004,1.16236826742538,0,0,0,0,0,NA,NA,NA,NA
Germany,2005,0.885697236264619,0,0,0,0,0,NA,NA,NA,NA
Germany,2006,3.85573615221429,0,0,0,0,0,NA,NA,NA,NA
Germany,2007,2.89010718962479,0,0,0,0,0,NA,NA,NA,NA
Germany,2008,0.910403196145353,0,0,0,0,0,NA,NA,NA,NA
Germany,2009,-5.54516453771706,0,0,0,0,0,NA,NA,NA,NA
Germany,2010,4.14676754532437,0,0,0,0,0,NA,NA,NA,NA
Germany,2011,3.75796886586348,0,0,0,0,0,NA,NA,NA,NA
Germany,2012,0.474291305855544,0,0,0,0,0,NA,NA,NA,NA
Germany,2013,0.386224576109953,0,0,0,0,0,NA,NA,NA,NA
Germany,2014,2.16949892879079,0,0,0,0,0,NA,NA,NA,NA
Germany,2015,1.65271977174628,0,0,0,0,0,NA,NA,NA,NA
Germany,2016,2.29471067684281,0,0,0,0,0,NA,NA,NA,NA
Germany,2017,2.71602451931592,0,0,0,0,0,NA,NA,NA,NA
Germany,2018,1.11644310926225,0,0,0,0,0,NA,NA,NA,NA
Germany,2019,0.987893349167578,0,0,0,0,0,NA,NA,NA,NA
Germany,2020,-4.09513749064689,0,0,0,0,0,NA,NA,NA,NA
Ghana,2001,4.00000012807919,0,0,0,0,0,NA,NA,NA,NA
Ghana,2002,4.49999955900331,0,0,0,0,0,NA,NA,NA,NA
Ghana,2003,5.200000133101,0,0,0,0,0,NA,NA,NA,NA
Ghana,2004,5.59999999077445,0,0,0,0,0,NA,NA,NA,NA
Ghana,2005,5.90000381855104,0,0,0,0,0,NA,NA,NA,NA
Ghana,2006,6.39991260618034,0,0,0,0,0,NA,NA,NA,NA
Ghana,2007,4.34681910440079,0,0,0,0,0,NA,NA,NA,NA
Ghana,2008,9.14979893831817,0,0,0,0,0,NA,NA,NA,NA
Ghana,2009,4.84448705175076,0,0,0,0,0,NA,NA,NA,NA
Ghana,2010,7.89971194051621,0,0,0,0,0,NA,NA,NA,NA
Ghana,2011,14.0471235803149,0,0,0,0,0,NA,NA,NA,NA
Ghana,2012,9.2927894063005,0,0,0,0,0,NA,NA,NA,NA
Ghana,2013,7.31252501678145,0,0,0,0,0,NA,NA,NA,NA
Ghana,2014,2.85624016330883,0,0,0,0,0,NA,NA,NA,NA
Ghana,2015,2.12075933817334,0,0,0,0,0,NA,NA,NA,NA
Ghana,2016,3.37346574966936,0,0,0,0,0,NA,NA,NA,NA
Ghana,2017,8.12889488100956,0,0,0,0,0,NA,NA,NA,NA
Ghana,2018,6.20007768127284,1,1,1,0,0,NA,NA,NA,NA
Ghana,2019,6.5077747939152,1,0,0,0,0,NA,NA,NA,NA
Ghana,2020,0.513941670628171,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2001,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2002,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2003,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2004,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2005,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2006,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2007,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2008,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2009,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2010,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2011,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2012,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2013,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2014,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2015,..,0,0,0,0,0,NA,NA,NA,NA
Gibraltar,2016,..,0,0,0,0,0,NA,NA,NA,NA
